13:27:51.037 [main] INFO  Application - BPM Message Parser for Apache Druid starting...
13:27:51.892 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_034.json|file_size_bytes=13957|read_ns=686612|read_ms=0.686612|parse_ns=796544|parse_ms=0.796544|file_total_ns=1483644|file_total_ms=1.483644
13:27:51.893 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=13540|json_bytes=13631|deserialize_ns=524978|deserialize_ms=0.524978|total_ns=525159|total_ms=0.525159|throughput_mb_s=24.7535215181185
13:27:51.893 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_035.json|file_size_bytes=13631|read_ns=615062|read_ms=0.615062|parse_ns=724691|parse_ms=0.724691|file_total_ns=1340313|file_total_ms=1.340313
13:27:51.895 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=16777|json_bytes=16938|deserialize_ns=750196|deserialize_ms=0.750196|total_ns=750448|total_ms=0.750448|throughput_mb_s=21.524923207589417
13:27:51.895 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_036.json|file_size_bytes=16938|read_ns=552709|read_ms=0.552709|parse_ns=972836|parse_ms=0.972836|file_total_ns=1526087|file_total_ms=1.526087
13:27:51.897 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17197|json_bytes=17293|deserialize_ns=757198|deserialize_ms=0.757198|total_ns=757443|total_ms=0.757443|throughput_mb_s=21.77311025861125
13:27:51.897 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_037.json|file_size_bytes=17293|read_ns=992498|read_ms=0.992498|parse_ns=1017004|parse_ms=1.017004|file_total_ns=2010114|file_total_ms=2.010114
13:27:51.898 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=12694|json_bytes=12787|deserialize_ns=648697|deserialize_ms=0.648697|total_ns=648881|total_ms=0.648881|throughput_mb_s=18.7933280276148
13:27:51.898 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_038.json|file_size_bytes=12787|read_ns=544938|read_ms=0.544938|parse_ns=861470|parse_ms=0.86147|file_total_ns=1406973|file_total_ms=1.406973
13:27:51.900 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=12632|json_bytes=12724|deserialize_ns=680909|deserialize_ms=0.680909|total_ns=681227|total_ms=0.681227|throughput_mb_s=17.812787810749022
